CUSTOMER_ID,CUSTOMER_NAME,AGE,MARITAL_STATUS,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,SOCIAL_CLASS,CUSTOMER_EDUCATION_LEVEL,HOUSE_TYPE,CITY,STATE
A00007134,Justine Hoover,50,N,Y,2,LI,Bachelor,Mortgage,Huntington,VT
A00008864,Samuel Stepp,26,Y,Y,6,MI,Masters,Own,Waterbury Center,VT
A00002704,Joyce Menke,62,N,Y,5,HI,High School,Mortgage,Pleasanton,CA
A00009308,Kenneth Briggs,50,Y,Y,3,LI,College,Rent,Nashville,TN
A00003544,Julia Arndt,41,Y,Y,7,MI,High School,Own,Redlands,CA
A00005312,Matthew Gugler,43,Y,Y,5,MI,Masters,Mortgage,Inverness,FL
A00009925,Michael Flores,61,N,Y,4,HI,College,Rent,Louisville,KY
A00008946,Robert Dufour,54,N,Y,5,MI,College,Rent,Panama City,FL
A00000359,Lupe Larson,29,Y,Y,4,MI,Bachelor,Own,Oklahoma City,OK
A00000999,Hattie Price,53,Y,Y,3,MI,Bachelor,Mortgage,Panama City,FL
A00004585,Ada Wolfe,36,N,Y,4,MI,Bachelor,Own,Arvada,CO
A00003399,Steven Patterson,27,Y,Y,3,MI,High School,Rent,Tewksbury,MA
A00009722,Ronald Murray,43,Y,Y,3,LI,College,Mortgage,Washington,DC
A00007358,Brian Lane,34,Y,Y,2,LI,High School,Rent,Edgewater,MD
A00006188,William Otterson,36,Y,Y,3,MI,NA,Own,Glendale,AZ
A00008619,James Russell,56,Y,Y,3,HI,High School,Rent,Oklahoma City,OK
A00004057,Federico Richardson,42,Y,Y,6,HI,Masters,Own,Cambridge,MA
A00007660,Martha Probst,53,Y,Y,4,MI,High School,Mortgage,Fayetteville,AR
A00000216,Matthew Wilcox,56,N,Y,6,MI,Bachelor,Mortgage,Savannah,GA
A00008068,Jack Humphries,31,Y,Y,4,MI,PhD,Own,Louisville,KY
A00009005,Dianne Andrew,56,N,Y,2,LI,High School,Mortgage,Concord,CA
A00008042,Joann Slater,57,Y,N,2,MI,High School,Rent,Arvada,CO
A00006469,Timothy Estrada,62,Y,Y,2,LI,High School,Mortgage,Fayetteville,AR
A00005660,Gail Klein,57,N,Y,6,HI,High School,Mortgage,Anchorage,AK
A00000066,James Huntington,29,Y,Y,7,MI,Bachelor,Own,Washington,DC
A00007723,Kenneth Murray,32,Y,Y,4,MI,Bachelor,Mortgage,Lawrence,MA
A00009339,Teresa Albritton,47,N,N,7,MI,Bachelor,Rent,Anchorage,AK
A00002745,Donald Ford,42,Y,Y,3,LI,Masters,Rent,Fremont,CA
A00001614,Jim Strong,64,Y,Y,5,LI,College,Own,Fayetteville,AR
A00009010,Robert Kimberling,56,Y,Y,3,LI,Bachelor,Rent,Union City,CA
A00009322,Mary Patrick,43,Y,Y,4,MI,PhD,Mortgage,Montgomery,AL
A00009786,Rita Barnes,46,Y,Y,4,HI,Masters,Own,Nashville,TN
A00007104,Andrew Schaefer,36,N,N,2,HI,Bachelor,Own,Arvada,CO
A00008527,Jeffrey Ledesma,29,Y,Y,3,MI,College,Rent,Savannah,GA
A00006396,Frances Wright,49,Y,Y,7,MI,Bachelor,Own,Louisville,KY
A00000137,Priscilla Eisenberg,36,Y,Y,3,MI,Bachelor,Mortgage,Pueblo,CO
A00007172,Dorothy Boyd,25,Y,Y,2,HI,High School,Own,Anchorage,AK
A00008130,Kristina Shannon,53,N,Y,3,MI,NA,Mortgage,Anchorage,AK
A00001531,Dennis Herzog,51,N,Y,3,MI,Masters,Own,Savannah,GA
A00007727,Elizabeth Patton,55,N,Y,4,MI,PhD,Rent,Louisville,KY
A00008301,Shirley Baugus,32,N,Y,7,MI,High School,Own,Glendale,AZ
A00001075,Rick Booker,60,N,Y,7,MI,College,Rent,Oklahoma City,OK
A00000714,William West,38,N,Y,2,HI,Bachelor,Own,Livermore,CA
A00004903,Alethea Bijou,60,Y,N,2,LI,High School,Mortgage,Nashville,TN
A00009633,Merry Pettigrew,59,Y,Y,3,MI,Bachelor,Mortgage,Fayetteville,AR
A00000900,Frank Wilson,62,Y,Y,6,HI,Bachelor,Own,Vershire,VT
A00004361,Terry West,58,Y,Y,2,HI,Bachelor,Rent,Bloomingdale,GA
A00006644,Rosalie Mimms,64,Y,Y,6,MI,High School,Mortgage,Fremont,CA
A00002410,Pat Pfeiff,48,Y,Y,5,LI,High School,Mortgage,Union City,CA
A00006001,Maggie Grimes,30,Y,Y,5,MI,Masters,Own,Glendale,AZ
A00008313,Lester Bartlett,54,N,Y,5,MI,PhD,Mortgage,Louisville,KY
A00001288,John Baker,33,Y,Y,3,HI,High School,Mortgage,Pittsfield,MA
A00008848,Cora Mercado,26,Y,Y,2,MI,Bachelor,Own,Manchester,CT
A00007568,Philip Minahan,38,N,Y,2,HI,High School,Rent,Shelburne,VT
A00008375,Isabel Frank,25,N,Y,5,MI,High School,Mortgage,Cambridge,MA
A00004487,Sharon Phillips,44,Y,Y,3,MI,Bachelor,Rent,Fayetteville,AR
A00008586,Mike Beltran,53,Y,Y,4,LI,MD,Rent,Bloomingdale,GA
A00007233,Alexandra Garcia,41,Y,Y,7,MI,High School,Own,Anchorage,AK
A00006556,Marie Carey,32,Y,Y,5,HI,High School,Own,Manchester,CT
A00003424,Winifred Alkire,49,N,Y,4,HI,High School,Rent,Fayetteville,AR
A00006633,Robert Wesley,41,Y,Y,6,LI,PhD,Rent,Anchorage,AK
A00008980,Margaret Garrett,29,N,Y,4,HI,Bachelor,Rent,Holyoke,MA
A00003397,Richard Alvarez,30,Y,Y,3,HI,Bachelor,Mortgage,Glen Burnie,MD
A00002424,Basil Burgess,49,N,Y,4,MI,Bachelor,Mortgage,Nashville,TN
A00006030,Florence Boyden,46,Y,N,7,MI,Bachelor,Rent,Montgomery,AL
A00001539,Wayne Milton,42,Y,Y,3,MI,High School,Own,Louisville,KY
A00005806,Jeffrey Edwards,55,Y,Y,5,MI,High School,Rent,Louisville,KY
A00004660,Anthony Fleeman,37,N,Y,7,HI,High School,Own,Glendale,AZ
A00003008,Brenda Wiederhold,52,Y,Y,4,LI,Bachelor,Mortgage,Hayward,CA
A00000880,Larry Bruce,64,N,Y,4,MI,Masters,Mortgage,Laurel,MD
A00005474,Jason Scott,52,Y,Y,5,HI,College,Own,Jeffersontown,KY
A00008896,Isabel Gonzalez,48,Y,Y,4,LI,Bachelor,Mortgage,Aptos,CA
A00004562,Elnora Wallace,33,Y,Y,7,LI,Bachelor,Rent,Oklahoma City,OK
A00007635,Boyd Beuth,29,Y,Y,5,LI,High School,Rent,Chicopee,MA
A00007392,Janice Landfair,54,Y,Y,6,MI,Bachelor,Rent,Prospect,KY
A00000348,Jack Bailey,29,Y,Y,4,MI,High School,Rent,South Burlington,VT
A00005637,Leona Demarest,49,N,Y,2,MI,Bachelor,Rent,Oklahoma City,OK
A00003357,Rodney King,48,Y,Y,7,LI,Masters,Rent,Stowe,VT
A00005220,Constance Ashley,52,Y,Y,3,MI,NA,Mortgage,Glendale,AZ
A00009127,Mayra Wiggins,45,N,Y,2,HI,Bachelor,Mortgage,Mathews,AL
A00006627,Javier Vest,40,Y,N,2,LI,Bachelor,Mortgage,Nashville,TN
A00007662,Lucy Crowe,36,N,Y,3,LI,College,Rent,Anchorage,AK
A00001374,Mitchell Griffiths,33,Y,N,7,MI,Bachelor,Own,Montgomery,AL
A00009651,Federico Lee,47,Y,Y,2,LI,Bachelor,Mortgage,Savannah,GA
A00009625,Laura Scott,43,Y,Y,7,LI,Bachelor,Rent,Glendale,AZ
A00004679,William Johnson,26,N,Y,4,LI,College,Mortgage,Panama City,FL
A00005947,Sharon Bowles,58,Y,Y,2,MI,Bachelor,Rent,Glen Burnie,MD
A00000433,Donna Harris,39,Y,Y,2,HI,Bachelor,Mortgage,,VT
A00008493,Eddie Taylor,53,Y,Y,5,LI,Bachelor,Rent,Louisville,KY
A00001702,Steven Avila,30,Y,Y,3,MI,High School,Own,Anchorage,AK
A00003187,Margaret Goldschmidt,33,Y,Y,4,LI,Bachelor,Own,Arvada,CO
A00004221,Veronica Spitzer,48,Y,Y,6,HI,PhD,Own,Savannah,GA
A00000497,Carolyn Holcomb,53,N,Y,2,LI,Bachelor,Own,Montgomery,AL
A00009028,Selma Philbrick,37,N,Y,3,MI,High School,Rent,Peoria,AZ
A00000488,Joshua Barnes,51,Y,N,6,MI,High School,Mortgage,Glendale,AZ
A00009991,Mildred Smith,54,Y,Y,3,HI,High School,Mortgage,Glendale,AZ
A00006537,Casandra Valley,25,Y,Y,3,MI,Bachelor,Own,Louisville,KY
A00006738,Shannon Ogburn,27,N,Y,6,LI,High School,Own,Anchorage,AK
A00000805,Erasmo Plack,46,N,Y,6,HI,Bachelor,Mortgage,Montgomery,AL
A00005435,Helen Harper,44,Y,Y,5,LI,Bachelor,Rent,Manchester,CT
A00002200,Loretta Montgomery,25,Y,Y,3,LI,College,Rent,Nashville,TN
A00000466,Casandra Reece,40,N,Y,3,MI,High School,Own,Selma,CA
A00008709,Charles Jones,64,Y,Y,4,LI,Bachelor,Own,Manchester,CT
A00009415,Nicholas Copeland,43,Y,Y,4,LI,Bachelor,Rent,Arvada,CO
A00009877,Brian Harris,53,Y,Y,7,LI,Bachelor,Rent,Charlton,MA
A00001921,Lewis Sluka,63,N,Y,6,MI,MD,Mortgage,Falmouth,MA
A00007464,Dorothy Sanchez,43,Y,N,5,LI,College,Rent,Anchorage,AK
A00003199,Robin Perez,31,N,Y,2,MI,High School,Own,Anchorage,AK
A00007925,Alice Blair,64,Y,Y,2,LI,Bachelor,Mortgage,Manchester,CT
A00008609,Jeremy Underwood,34,Y,Y,3,HI,High School,Mortgage,Montgomery,AL
A00003129,Shirley Batchelor,25,Y,Y,3,MI,MD,Rent,Nashville,TN
A00007739,Joshua Roudabush,55,Y,Y,2,LI,Masters,Own,Livermore,CA
A00003092,Ruth Cauley,51,Y,Y,6,MI,Masters,Own,Arnold,MD
A00007830,Dara Clement,36,Y,Y,5,MI,High School,Rent,Savannah,GA
A00008350,Jay Ramirez,47,Y,Y,5,MI,Bachelor,Own,Anchorage,AK
A00006939,Dominic Cato,36,N,Y,4,HI,College,Own,Panama City Beach,FL
A00000830,Cameron Walsh,50,Y,Y,5,LI,Bachelor,Rent,Manchester,CT
A00002196,Shelby Jackson,44,N,Y,4,HI,Masters,Rent,Peoria,AZ
A00002681,Kevin Dudley,32,Y,Y,7,MI,High School,Own,Glendale,AZ
A00004009,Carl Young,56,Y,N,3,LI,Masters,Rent,Hayward,CA
A00004043,Charles Washington,59,Y,Y,2,MI,Bachelor,Own,Glendale,AZ
A00008443,Neely Davila,40,N,Y,4,HI,Bachelor,Own,,VT
A00003539,Fern Forest,45,Y,Y,2,MI,College,Rent,Arvada,CO
A00000054,Jason Mcfarland,35,Y,Y,6,HI,Bachelor,Rent,Glen Burnie,MD
A00006121,Emil Creager,47,Y,Y,4,HI,Bachelor,Own,Anchorage,AK
A00001077,Tina Bumgardner,40,Y,Y,6,HI,PhD,Rent,Mexico Beach,FL
A00001804,Albert Marquez,39,Y,Y,5,LI,High School,Own,Arvada,CO
A00006072,Kyle Lowry,55,N,Y,7,LI,Bachelor,Rent,Washington,DC
A00000832,Jean Zahn,46,Y,N,6,MI,High School,Rent,West Sacramento,CA
A00001049,Robert Potter,61,N,Y,4,LI,High School,Mortgage,Savannah,GA
A00006948,Esther Watkins,27,Y,Y,3,MI,Masters,Rent,Fayetteville,AR
A00001302,Max Conrad,35,Y,Y,7,MI,Bachelor,Mortgage,Somerset,MA
A00009008,Steven Miles,47,Y,Y,7,LI,Bachelor,Rent,Nashville,TN
A00005930,Delma Parson,28,Y,Y,5,LI,Bachelor,Mortgage,Burlington,VT
A00005292,Cole Jimenez,56,Y,Y,3,MI,Bachelor,Own,Pooler,GA
A00009212,Patrick Scott,43,Y,Y,6,MI,Bachelor,Mortgage,Fremont,CA
A00000902,Kenneth Subert,41,N,Y,5,LI,High School,Own,Fremont,CA
A00002330,Alfred Wiggins,37,Y,Y,6,MI,NA,Own,Washington,DC
A00009237,Emily Pritchett,50,Y,Y,2,MI,High School,Rent,Fremont,CA
A00001502,Paul Gray,45,N,N,2,HI,Bachelor,Mortgage,Washington,DC
A00002703,Donald Wilczynski,33,Y,Y,6,MI,Bachelor,Mortgage,Nashville,TN
A00003137,Jessica Calley,43,Y,Y,4,LI,High School,Rent,Louisville,KY
A00001962,Wayne Oliveros,52,N,Y,3,MI,PhD,Rent,Methuen,MA
A00001882,Dong Burke,57,N,Y,7,HI,Bachelor,Own,Quincy,MA
A00000923,Ethan Alvarado,60,Y,Y,6,HI,High School,Own,Edmond,OK
A00000277,Lynn Ramp,61,N,N,2,HI,Bachelor,Own,Waitsfield,VT
A00005182,Thomas Frazier,40,Y,Y,4,MI,PhD,Mortgage,Arvada,CO
A00009742,Steve Jennings,33,N,N,3,MI,High School,Own,Panama City,FL
A00002351,Victoria Horton,54,N,Y,4,HI,High School,Mortgage,Manchester,CT
A00009172,John Koenig,33,N,Y,4,HI,Masters,Own,Glendale,AZ
A00005001,Dennis Guillette,25,Y,Y,3,HI,High School,Own,Mesa,AZ
A00001076,Rebecca Billings,28,Y,Y,5,MI,High School,Rent,Rutland,VT
A00004853,Sara Holmes,52,N,Y,6,MI,Bachelor,Mortgage,Fayetteville,AR
A00003282,Henry Goff,27,Y,Y,4,HI,NA,Mortgage,Montgomery,AL
A00008391,Charles Sullivan,35,Y,Y,5,LI,Bachelor,Mortgage,Nashville,TN
A00007824,Jessica Kusel,29,Y,Y,3,LI,Masters,Mortgage,Panama City,FL
A00004181,Julia Wiggins,25,Y,N,2,MI,Masters,Mortgage,Rutland,VT
A00009363,Douglas Perez,29,Y,Y,4,MI,High School,Mortgage,Washington,DC
A00005282,Willie Metz,40,Y,N,2,HI,College,Rent,Edmond,OK
A00000170,Charles Sperry,25,Y,Y,5,MI,PhD,Rent,Louisville,KY
A00004100,Kristin Wiley,57,Y,Y,7,LI,College,Rent,Glen Burnie,MD
A00005006,Howard Patel,39,Y,Y,7,LI,Bachelor,Own,Panama City,FL
A00002284,Ronnie Gonzalez,30,Y,Y,5,LI,High School,Rent,Panama City,FL
A00003511,Jared Mireles,43,N,Y,2,HI,Bachelor,Rent,Pittsford,VT
A00007218,Caleb Gomes,28,N,Y,7,HI,Bachelor,Mortgage,Manchester,CT
A00000634,Earl Novotny,37,N,Y,6,LI,MD,Own,Washington,DC
A00009499,Alex Jolly,58,Y,Y,4,HI,Masters,Own,Louisville,KY
A00004285,Cynthia Covarrubias,46,N,Y,4,MI,Bachelor,Mortgage,Edmond,OK
A00006681,William Cobbins,39,Y,Y,6,LI,Bachelor,Rent,Anchorage,AK
A00003650,Shaina Patterson,52,Y,Y,4,LI,Bachelor,Mortgage,Fayetteville,AR
A00009934,Kevin Constanza,50,Y,Y,2,LI,College,Rent,Middleborough,MA
A00008806,Ernesto Bowman,43,Y,Y,5,HI,High School,Own,Arvada,CO
A00009741,Brenda Miller,43,Y,Y,2,MI,PhD,Mortgage,Moretown,VT
A00009730,Ramon Paci,46,Y,Y,4,LI,Bachelor,Mortgage,Nashville,TN
A00009306,Clarence Defalco,25,Y,Y,4,MI,Bachelor,Rent,Ludlow,VT
A00008998,Isaiah Pollack,60,Y,Y,6,LI,Masters,Rent,,VT
A00005145,Joshua Reaver,25,Y,Y,3,MI,High School,Rent,Manchester,CT
A00008938,Tameka Carter,59,Y,Y,4,LI,NA,Own,Washington,DC
A00002761,Brandon Ward,49,Y,Y,7,MI,Bachelor,Own,Washington,DC
A00003292,James Daughters,64,N,Y,4,HI,College,Mortgage,Panama City,FL
A00006855,Christopher Alston,49,Y,Y,6,MI,High School,Rent,Nashville,TN
A00002895,Robin Simas,36,Y,Y,6,HI,College,Rent,Arvada,CO
A00005308,Teresa Nesbit,63,Y,Y,4,LI,Bachelor,Rent,Pike Road,AL
A00005266,Edgar Cerza,46,Y,Y,2,LI,NA,Rent,Fremont,CA
A00006889,Gene Ramsey,58,Y,Y,6,LI,College,Mortgage,Nashville,TN
A00009060,William Verville,53,N,N,6,HI,College,Mortgage,Fremont,CA
A00008910,Joshua Ansley,38,Y,Y,6,MI,Bachelor,Own,Washington,VT
A00000749,Nettie Prichard,52,Y,Y,4,LI,Masters,Own,Manchester,CT
A00004895,Georgette Wiersteiner,56,Y,Y,3,MI,High School,Rent,Savannah,GA
A00005204,Bernadine Contreras,32,Y,Y,2,MI,Bachelor,Own,Pittsfield,MA
A00005982,Frank Montgomery,51,Y,Y,2,MI,Bachelor,Mortgage,,VT
A00007833,Kimberly Cooper,26,Y,Y,2,MI,Bachelor,Mortgage,Manchester,CT
A00001855,Randi True,41,Y,Y,4,HI,College,Own,Arvada,CO
A00006180,John Blain,42,N,Y,7,LI,PhD,Own,Middleborough,MA
A00001481,Larry Myrick,58,Y,Y,2,HI,High School,Mortgage,Bolton,VT
A00007254,Humberto Brown,34,Y,Y,7,MI,High School,Rent,Panama City,FL
A00009377,Thomas Hill,50,Y,Y,2,MI,College,Mortgage,Glendale,AZ
A00004635,Keith Labbie,26,Y,Y,5,MI,High School,Rent,Annapolis,MD
A00004908,Yvonne Mott,64,Y,Y,5,HI,Bachelor,Mortgage,Fayetteville,AR
A00004648,Daniel Alcorn,56,N,Y,7,MI,Bachelor,Own,Manchester,CT
A00005236,Trisha Hernandez,47,Y,Y,7,HI,College,Rent,Montgomery,AL
A00008775,Richard Hernandez,29,Y,Y,3,MI,NA,Rent,Anchorage,AK
A00008117,Ashley Brandwein,31,Y,Y,2,HI,Bachelor,Rent,Livermore,CA
A00003913,Catherine Bandy,36,N,Y,4,MI,Bachelor,Own,Fort Collins,CO
A00005490,Diana Baker,32,Y,N,6,MI,Bachelor,Own,Glendale,AZ
A00008471,Margaret Dixon,56,Y,Y,2,LI,Bachelor,Rent,Litchfield Park,AZ
A00008144,Brandon Ward,31,Y,Y,5,LI,PhD,Rent,San Leandro,CA
A00006217,Nicole Billingsley,53,Y,Y,3,HI,High School,Own,Glendale,AZ
A00000824,Lloyd Green,38,Y,Y,2,MI,MD,Own,Edmond,OK
A00005740,Paul Lee,40,N,Y,3,MI,Bachelor,Rent,Warr Acres,OK
A00001977,Gena Hill,56,Y,N,3,MI,High School,Mortgage,Chester,VT
A00004885,Muriel Redd,38,Y,Y,3,LI,Bachelor,Rent,Montgomery,AL
A00007613,Pamela Lewis,32,N,Y,6,HI,High School,Rent,Anchorage,AK
A00007995,Gina Minvielle,38,Y,Y,4,LI,Bachelor,Rent,Anchorage,AK
A00001609,Stephen Joseph,42,Y,Y,2,MI,NA,Own,Stratton,VT
A00008670,Latonya Davis,50,Y,Y,2,HI,Bachelor,Own,Glendale,AZ
A00008663,Beatrice Washington,51,N,Y,3,LI,High School,Mortgage,Louisville,KY
A00006643,Justin Farrar,25,Y,N,4,LI,MD,Rent,Montgomery,AL
A00000898,Michael Rios,28,Y,N,4,MI,MD,Mortgage,Arvada,CO
A00001769,Ursula Gillespie,51,Y,Y,3,MI,NA,Mortgage,Panama City Beach,FL
A00007840,Jasmine Taylor,53,N,Y,3,MI,Bachelor,Mortgage,Washington,DC
A00002505,Charles Messer,48,N,N,2,MI,High School,Mortgage,Arnold,MD
A00000477,John Knickrehm,29,Y,Y,7,MI,Masters,Rent,Berkeley,CA
A00001723,Jennie Ayala,46,Y,Y,4,MI,College,Own,Nashville,TN
A00008964,Jamie Miles,28,N,Y,3,MI,High School,Rent,Burlington,VT
A00003552,Eula Walp,57,Y,Y,6,MI,High School,Mortgage,Oklahoma City,OK
A00003608,Tony Davis,60,Y,Y,7,LI,High School,Own,Louisville,KY
A00002246,Ronald Diehl,54,N,Y,2,MI,Bachelor,Mortgage,Oakland,CA
A00003448,Susan York,28,Y,Y,3,LI,High School,Own,Arvada,CO
A00009350,Ian Jordan,38,Y,Y,3,MI,Bachelor,Mortgage,Watertown,MA
A00005498,Marguerite Le,46,Y,Y,5,HI,Bachelor,Rent,Anchorage,AK
A00003919,Desiree Mangum,41,Y,Y,6,HI,Bachelor,Rent,Randolph,MA
A00007521,Shannon Amsden,56,Y,Y,2,LI,Bachelor,Own,Midwest City,OK
A00006505,Rosa Karle,40,Y,Y,6,MI,College,Rent,Fayetteville,AR
A00002950,William Garroutte,52,Y,Y,6,MI,High School,Own,Westmore,VT
A00004032,Alma Lopez,28,N,Y,3,MI,PhD,Own,Panama City,FL
A00003875,Dale Kelemen,59,Y,Y,6,MI,NA,Own,Glendale,AZ
A00008338,Alberto Jeffery,40,N,Y,5,HI,High School,Own,Savannah,GA
A00009978,Paul Mitchell,63,N,N,7,LI,Bachelor,Rent,Arvada,CO
A00006756,Phyllis Simpson,35,Y,N,4,HI,Bachelor,Mortgage,Swanton,VT
A00003535,John Cordes,30,Y,Y,5,MI,Bachelor,Own,Anchorage,AK
A00009697,Willie William,61,Y,Y,7,MI,NA,Rent,Fayetteville,AR
A00009764,Michelle Hope,25,Y,Y,4,HI,Bachelor,Mortgage,Manchester,CT
A00001842,Hubert Wilson,46,N,Y,7,HI,High School,Rent,Anchorage,AK
A00000761,Rebecca Vasta,45,Y,Y,4,HI,High School,Rent,Wolcott,VT
A00000161,Geraldine Craig,51,Y,Y,3,LI,College,Rent,Quincy,MA
A00008994,Debra Martinez,53,Y,Y,3,HI,College,Mortgage,Savannah,GA
A00001934,David Will,61,N,Y,5,MI,Bachelor,Rent,Anchorage,AK
A00004543,Marie Rameriz,51,Y,N,4,LI,High School,Rent,Nashville,TN
A00009938,Carol Puffer,37,N,Y,4,MI,Masters,Mortgage,Manchester,CT
A00008573,James Shaw,43,Y,Y,4,LI,Bachelor,Mortgage,Manchester,CT
A00008999,Al Blair,28,Y,Y,6,LI,College,Rent,Moore,OK
A00000756,Timothy Mcgrath,50,N,Y,4,HI,Bachelor,Mortgage,Arvada,CO
A00006144,Ana Garcia,44,Y,Y,3,MI,High School,Own,Gambrills,MD
A00001913,Juanita Lyles,41,Y,Y,2,HI,High School,Rent,Glendale,AZ
A00005842,John Arender,25,N,Y,6,LI,Bachelor,Rent,Pismo Beach,CA
A00005887,Ann Hasse,33,N,Y,2,MI,MD,Rent,Nashville,TN
A00009207,Rosa Nielsen,59,Y,N,6,LI,Masters,Mortgage,Washington,DC
A00001297,Barbara Mckee,28,N,Y,6,LI,High School,Own,Westminster,CO
A00007054,Michael Hernandez,35,Y,Y,6,MI,Bachelor,Rent,Oak Bluffs,MA
A00004337,Glenn Marion,63,Y,N,2,MI,College,Rent,Washington,DC
A00004056,Carol Heifner,58,Y,Y,6,LI,Masters,Mortgage,Montgomery,AL
A00008492,Darryl Stowe,63,N,Y,2,MI,High School,Mortgage,Louisville,KY
A00005473,Lydia Merrill,52,N,Y,7,LI,MD,Mortgage,Oklahoma City,OK
A00001877,William Hansen,33,Y,Y,6,LI,PhD,Rent,Louisville,KY
A00005521,George Giacchino,30,Y,Y,3,LI,Masters,Rent,Woodford,VT
A00009228,Gwen Scott,37,Y,Y,7,HI,PhD,Rent,Greeley,CO
A00009444,Joseph Royal,32,Y,N,7,LI,Bachelor,Rent,Nashville,TN
A00003909,Jordan Earwood,56,Y,Y,5,MI,Bachelor,Own,Annapolis,MD
A00007260,Carmen Miller,61,Y,Y,7,MI,Bachelor,Mortgage,Savannah,GA
A00009479,Mary Young,53,Y,Y,5,LI,Bachelor,Own,Pooler,GA
A00001316,Kathleen Maroun,47,Y,Y,5,LI,Bachelor,Mortgage,Glendale,AZ
A00007919,Lucas Newton,50,N,Y,7,LI,College,Mortgage,Savannah,GA
A00003026,Jeffrey Millan,37,Y,Y,7,MI,NA,Mortgage,Fayetteville,AR
A00007969,Maria Menotti,58,Y,Y,4,MI,Bachelor,Mortgage,Panama City,FL
A00000554,Gerald Weatherford,27,Y,Y,7,HI,Masters,Mortgage,North Reading,MA
A00006717,John Torrez,33,Y,Y,2,MI,MD,Rent,Glendale,AZ
A00003893,Marshall Gonzalez,47,N,Y,5,HI,High School,Rent,Farmington,AR
A00003444,Daniel Castello,34,N,Y,7,LI,Bachelor,Rent,Norman,OK
A00002213,Edward Simmons,45,Y,Y,5,LI,Bachelor,Rent,Hanover,MD
A00003824,Annette Booth,58,Y,Y,2,MI,High School,Mortgage,Nashville,TN
A00007141,Walter Phillips,52,Y,N,5,LI,High School,Own,Fayetteville,AR
A00002943,Karen Hannigan,35,Y,Y,2,MI,Bachelor,Rent,Tewksbury,MA
A00007564,Cornelius Podesta,28,N,N,4,HI,College,Own,Lynn Haven,FL
A00008502,Tommye Kendall,37,Y,Y,5,LI,Bachelor,Own,Washington,DC
A00007982,Alexandra Davis,53,Y,Y,4,HI,Bachelor,Mortgage,West River,MD
A00002325,Jane Fierst,34,N,N,5,HI,High School,Rent,Washington,DC
A00008903,Jean Courtney,50,Y,Y,5,MI,Bachelor,Rent,Colchester,VT
A00002446,Robert Moton,26,Y,N,5,MI,College,Rent,Arvada,CO
A00002277,Abigail Wiersma,28,Y,Y,7,MI,Bachelor,Rent,Riverview,FL
A00009032,Yan Money,59,Y,Y,2,HI,Bachelor,Rent,Louisville,KY
A00000055,Susan Mckay,26,Y,Y,5,LI,High School,Rent,Oklahoma City,OK
A00006583,Michael Murdock,35,Y,Y,5,HI,Bachelor,Mortgage,Montgomery,AL
A00005483,Johnnie Sur,47,Y,Y,6,LI,Bachelor,Mortgage,Linthicum Heights,MD
A00000601,Thomas Mellinger,64,Y,Y,3,MI,High School,Rent,Oklahoma City,OK
A00002109,Rodger Podbielski,56,N,Y,2,MI,Bachelor,Mortgage,Panama City Beach,FL
A00005457,Diane Roe,59,Y,N,2,MI,Bachelor,Rent,Washington,DC
A00007747,Cecil Davis,46,Y,Y,5,HI,Bachelor,Mortgage,Nashville,TN
A00003469,John Ceraos,38,Y,Y,2,MI,PhD,Rent,Southport,FL
A00009027,Suk Lloyd,43,Y,Y,6,LI,High School,Rent,Montgomery,AL
A00007310,Betty Ellis,58,N,Y,7,HI,Bachelor,Rent,Anchorage,AK
A00003256,William Padgett,46,Y,N,2,MI,Masters,Rent,Chelmsford,MA
A00004083,James Kurohara,44,Y,Y,6,MI,College,Own,Pooler,GA
A00006209,Rose Dirickson,49,N,Y,2,LI,High School,Mortgage,Cupertino,CA
A00005156,Connie Greene,47,Y,Y,7,MI,MD,Own,Nashville,TN
A00003097,Patricia Anders,32,Y,Y,7,LI,Bachelor,Mortgage,Hayward,CA
A00000447,Ellie Rhodes,30,Y,Y,2,HI,Bachelor,Own,Arvada,CO
A00004589,Travis Louis,51,N,Y,7,MI,College,Own,Glendale,AZ
A00008288,Marion Coffey,37,N,Y,5,HI,High School,Own,Pasadena,MD
A00000804,William Zeigler,32,Y,Y,7,MI,High School,Rent,Nashville,TN
A00008944,Charles Turman,28,N,Y,3,LI,Bachelor,Own,Fayetteville,AR
A00006229,Malcolm Fulton,63,N,N,5,HI,College,Own,Manchester,CT
A00006354,Lillian Dewitt,53,N,Y,5,MI,Bachelor,Mortgage,San Leandro,CA
A00006913,Keith Coombs,34,Y,Y,6,LI,Bachelor,Rent,Savannah,GA
A00005710,Gary Perkins,50,Y,Y,6,MI,MD,Rent,Fayetteville,AR
A00005425,Amanda Fletcher,39,Y,Y,4,LI,Masters,Rent,Laurel,MD
A00007669,Warren Sawyer,46,Y,Y,2,LI,Bachelor,Mortgage,Montgomery,AL
A00009116,John Flores,48,Y,Y,2,MI,MD,Mortgage,Newport,VT
A00004909,Kelly Stamm,36,Y,Y,6,MI,High School,Rent,Glendale,AZ
A00000009,Travis Brazil,54,Y,Y,4,HI,Bachelor,Mortgage,Pooler,GA
A00003241,Raymond Ramos,64,Y,Y,2,LI,College,Mortgage,Wakefield,MA
A00002964,Nancy Whittle,33,Y,Y,7,HI,Masters,Own,Fayetteville,AR
